,Driver,TeamId,GridPosition,TotalSectorTime (s),Grid_Gap_to_Pole,Quali_vs_Teammate,Race,Year,CleanAirPace_seconds,Practice_Gap_to_Fastest,Practice_vs_Quali_Rank,AirTemp,Pressure,Rain,WindSpeed,TrackTemp,Is_Monza
31,TSU,rb,5.0,103.57475,4.0,-3.0,Australia,2025,76.455,0.5339999999999918,4.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
32,OCO,haas,19.0,103.04253846153846,18.0,-0.5,Australia,2025,77.373,1.4519999999999982,-1.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
33,BEA,haas,20.0,102.99425,19.0,0.5,Australia,2025,79.312,3.390999999999991,0.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
34,LAW,red_bull,18.0,100.60514634146341,17.0,7.5,Australia,2025,77.64,1.718999999999994,1.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
35,BOR,sauber,15.0,101.62045,14.0,-1.0,Australia,2025,76.707,0.7859999999999872,-4.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
36,ALO,aston_martin,12.0,97.13664285714286,11.0,-0.5,Australia,2025,77.27,1.3489999999999895,5.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
37,SAI,williams,10.0,,9.0,2.0,Australia,2025,76.252,0.33099999999998886,-4.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
38,DOO,alpine,14.0,,13.0,2.5,Australia,2025,76.993,1.0719999999999885,1.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
39,HAD,rb,11.0,,10.0,3.0,Australia,2025,76.732,0.8109999999999928,2.0,15.707865168539326,1009.9016853932583,True,3.475280898876404,18.942134831460674,0
40,PIA,mclaren,1.0,97.39421818181819,0.0,-1.0,China,2025,92.153,0.6490000000000009,2.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
41,NOR,mclaren,3.0,97.55465454545454,2.0,1.0,China,2025,91.504,0.0,-2.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
42,RUS,mercedes,2.0,97.56074545454545,1.0,-3.0,China,2025,92.377,0.8729999999999905,3.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
43,VER,red_bull,4.0,97.62605454545454,3.0,-8.0,China,2025,93.284,1.7800000000000011,12.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
44,OCO,haas,11.0,98.1848,10.0,-3.0,China,2025,93.056,1.5519999999999925,2.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
45,ANT,mercedes,8.0,98.28665454545455,7.0,3.0,China,2025,92.874,1.3699999999999903,1.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
46,ALB,williams,10.0,98.29225454545454,9.0,-2.5,China,2025,92.687,1.1829999999999927,-3.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
47,BEA,haas,17.0,98.33894545454547,16.0,3.0,China,2025,92.967,1.4629999999999939,-6.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
48,STR,aston_martin,14.0,98.51970909090909,13.0,0.5,China,2025,92.984,1.4799999999999898,-2.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
49,SAI,williams,15.0,98.62001818181818,14.0,2.5,China,2025,93.145,1.6409999999999911,0.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
50,HAD,rb,7.0,98.7219090909091,6.0,-1.0,China,2025,93.385,1.8810000000000002,10.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
51,LAW,red_bull,20.0,98.67718181818182,19.0,8.0,China,2025,93.631,2.1269999999999953,-2.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
52,DOO,alpine,18.0,98.64587272727272,17.0,1.0,China,2025,93.923,2.418999999999997,2.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
53,BOR,sauber,19.0,98.92824074074073,18.0,3.5,China,2025,93.822,2.317999999999998,0.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
54,HUL,sauber,12.0,99.35846296296296,11.0,-3.5,China,2025,92.507,1.0030000000000001,-6.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
55,TSU,rb,9.0,99.53483333333332,8.0,1.0,China,2025,92.934,1.4299999999999926,1.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
56,ALO,aston_martin,13.0,113.27100000000002,12.0,-0.5,China,2025,92.766,1.2620000000000005,-5.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
57,LEC,ferrari,6.0,97.75407272727273,5.0,0.5,China,2025,91.958,0.4539999999999935,-4.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
58,HAM,ferrari,5.0,97.81118181818182,4.0,-0.5,China,2025,92.195,0.6909999999999883,-1.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
59,GAS,alpine,16.0,98.47601818181819,15.0,-1.0,China,2025,93.123,1.6189999999999998,-2.0,27.21558441558442,1010.4227272727275,False,2.188311688311688,35.81688311688312,0
60,VER,red_bull,1.0,92.92803846153846,0.0,-6.5,Japan,2025,88.497,0.5319999999999965,4.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
61,NOR,mclaren,2.0,92.93548076923076,1.0,-0.5,Japan,2025,87.965,0.0,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
62,PIA,mclaren,3.0,92.93519230769232,2.0,0.5,Japan,2025,87.991,0.02599999999999625,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
63,LEC,ferrari,4.0,93.18671153846154,3.0,-2.0,Japan,2025,88.414,0.44899999999999807,0.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
64,RUS,mercedes,5.0,93.19923076923077,4.0,-0.5,Japan,2025,88.077,0.11199999999999477,-2.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
65,ANT,mercedes,6.0,93.20555769230768,5.0,0.5,Japan,2025,89.126,1.1610000000000014,8.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
66,HAM,ferrari,8.0,93.38242307692308,7.0,2.0,Japan,2025,88.524,0.5589999999999975,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
67,HAD,rb,7.0,93.54217307692306,6.0,-3.0,Japan,2025,88.518,0.5529999999999973,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
68,ALB,williams,9.0,93.58776923076923,8.0,-3.0,Japan,2025,88.554,0.5889999999999986,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
69,BEA,haas,10.0,93.85071153846152,9.0,-4.0,Japan,2025,89.654,1.688999999999993,8.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
70,ALO,aston_martin,12.0,93.88976923076923,11.0,-4.0,Japan,2025,89.222,1.2569999999999908,3.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
71,TSU,red_bull,14.0,93.89465384615384,13.0,6.5,Japan,2025,88.785,0.8199999999999932,-3.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
72,GAS,alpine,11.0,93.97457692307691,10.0,-4.0,Japan,2025,88.603,0.637999999999991,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
73,SAI,williams,15.0,94.17126923076923,14.0,3.0,Japan,2025,88.832,0.8669999999999902,-3.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
74,DOO,alpine,19.0,94.28836538461539,18.0,4.0,Japan,2025,89.767,1.8019999999999925,1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
75,HUL,sauber,16.0,94.3285,15.0,-0.5,Japan,2025,89.062,1.0969999999999942,-3.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
76,LAW,rb,13.0,94.35103846153845,12.0,3.0,Japan,2025,88.559,0.5939999999999941,-4.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
77,OCO,haas,18.0,94.33957692307692,17.0,4.0,Japan,2025,89.507,1.5420000000000016,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
78,BOR,sauber,17.0,94.3075,16.0,0.5,Japan,2025,89.335,1.3699999999999903,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
79,STR,aston_martin,20.0,94.78056862745098,19.0,4.0,Japan,2025,89.758,1.7929999999999922,-1.0,14.429999999999998,1009.3171428571428,False,1.202142857142857,20.514285714285716,0
80,PIA,mclaren,1.0,99.53949090909092,0.0,-2.5,Bahrain,2025,90.505,0.0,0.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
81,RUS,mercedes,3.0,101.6766,2.0,-1.0,Bahrain,2025,91.032,0.527000000000001,0.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
82,NOR,mclaren,6.0,99.97600000000001,5.0,2.5,Bahrain,2025,90.659,0.15400000000001057,-4.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
83,LEC,ferrari,2.0,99.99476363636364,1.0,-3.5,Bahrain,2025,91.045,0.5400000000000063,2.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
84,HAM,ferrari,9.0,100.19392727272728,8.0,3.5,Bahrain,2025,91.576,1.070999999999998,-1.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
85,VER,red_bull,7.0,101.24916071428571,6.0,-1.5,Bahrain,2025,91.33,0.8250000000000028,0.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
86,GAS,alpine,4.0,101.31048214285713,3.0,-3.5,Bahrain,2025,91.947,1.4420000000000073,13.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
87,OCO,haas,14.0,101.38433928571428,13.0,-3.0,Bahrain,2025,91.87,1.365000000000009,2.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
88,TSU,red_bull,10.0,100.51001818181818,9.0,1.5,Bahrain,2025,92.024,1.5190000000000055,8.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
89,BEA,haas,20.0,101.43133928571429,19.0,3.0,Bahrain,2025,91.584,1.0790000000000077,-11.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
90,ANT,mercedes,5.0,100.59807272727272,4.0,1.0,Bahrain,2025,91.227,0.7220000000000084,0.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
91,ALB,williams,15.0,100.55489090909091,14.0,3.5,Bahrain,2025,91.696,1.1910000000000025,-4.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
92,HAD,rb,12.0,101.56492857142857,11.0,-2.5,Bahrain,2025,91.238,0.7330000000000041,-6.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
93,DOO,alpine,11.0,101.55480357142858,10.0,3.5,Bahrain,2025,91.788,1.2830000000000013,3.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
94,ALO,aston_martin,13.0,100.76876363636363,12.0,-3.0,Bahrain,2025,91.825,1.3200000000000074,2.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
95,LAW,rb,17.0,100.51434545454545,16.0,2.5,Bahrain,2025,91.706,1.2010000000000076,-5.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
96,STR,aston_martin,19.0,100.7902909090909,18.0,3.0,Bahrain,2025,92.382,1.8770000000000095,0.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
97,BOR,sauber,18.0,100.82001818181818,17.0,1.0,Bahrain,2025,91.772,1.2670000000000101,-5.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
98,SAI,williams,8.0,102.3739534883721,7.0,-3.5,Bahrain,2025,91.623,1.1180000000000092,2.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
99,HUL,sauber,16.0,101.48973214285715,15.0,-1.0,Bahrain,2025,92.496,1.9909999999999997,4.0,27.052531645569626,1008.125316455696,False,2.1056962025316457,31.870253164556964,0
100,PIA,mclaren,2.0,93.6702340425532,1.0,-4.0,Saudi Arabia,2025,87.513,0.0,-1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
101,VER,red_bull,1.0,93.74319148936169,0.0,-3.5,Saudi Arabia,2025,88.334,0.820999999999998,3.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
102,LEC,ferrari,4.0,93.83821276595745,3.0,-1.5,Saudi Arabia,2025,88.372,0.8589999999999947,1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
103,NOR,mclaren,10.0,93.83529787234043,9.0,4.0,Saudi Arabia,2025,87.671,0.15800000000000125,-8.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
104,RUS,mercedes,3.0,94.24734042553192,2.0,-1.0,Saudi Arabia,2025,88.116,0.6029999999999944,0.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
105,ANT,mercedes,5.0,94.39895744680851,4.0,1.0,Saudi Arabia,2025,88.679,1.1659999999999968,5.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
106,HAM,ferrari,7.0,94.48074468085105,6.0,1.5,Saudi Arabia,2025,88.78,1.266999999999996,5.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
107,SAI,williams,6.0,95.02121276595746,5.0,-2.5,Saudi Arabia,2025,88.57,1.056999999999988,1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
108,ALB,williams,11.0,95.04657446808511,10.0,2.5,Saudi Arabia,2025,88.389,0.8759999999999906,-5.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
109,HAD,rb,14.0,95.04317021276596,13.0,1.0,Saudi Arabia,2025,88.769,1.2560000000000002,-3.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
110,ALO,aston_martin,13.0,95.24174468085107,12.0,-1.5,Saudi Arabia,2025,88.888,1.375,1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
111,LAW,rb,12.0,95.06459574468084,11.0,-1.0,Saudi Arabia,2025,88.861,1.347999999999999,1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
112,BEA,haas,15.0,95.2876170212766,14.0,-2.0,Saudi Arabia,2025,88.989,1.475999999999999,1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
113,OCO,haas,19.0,95.68212765957446,18.0,2.0,Saudi Arabia,2025,89.336,1.8229999999999933,-1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
114,HUL,sauber,18.0,95.71467391304348,17.0,-1.0,Saudi Arabia,2025,89.193,1.6799999999999926,-1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
115,STR,aston_martin,16.0,95.74141304347825,15.0,1.5,Saudi Arabia,2025,89.478,1.9649999999999892,4.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
116,DOO,alpine,17.0,96.02215217391304,16.0,4.0,Saudi Arabia,2025,88.898,1.384999999999991,-2.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
117,BOR,sauber,20.0,96.00304347826088,19.0,1.0,Saudi Arabia,2025,89.41,1.8969999999999914,-1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
118,TSU,red_bull,8.0,,7.0,3.5,Saudi Arabia,2025,88.67,1.1569999999999965,1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
119,GAS,alpine,9.0,,8.0,-4.0,Saudi Arabia,2025,88.625,1.1119999999999948,-1.0,29.483802816901402,1006.7661971830985,False,1.0260563380281689,37.819718309859155,0
120,PIA,mclaren,4.0,93.47235714285715,3.0,1.0,Miami,2025,87.128,0.0,-3.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
121,NOR,mclaren,2.0,93.51678571428572,1.0,-1.0,Miami,2025,88.391,1.2630000000000052,7.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
122,RUS,mercedes,5.0,94.12594642857144,4.0,1.0,Miami,2025,88.058,0.9300000000000068,1.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
123,VER,red_bull,1.0,94.21203571428572,0.0,-4.5,Miami,2025,87.558,0.4300000000000068,2.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
124,ALB,williams,7.0,94.30128571428571,6.0,0.5,Miami,2025,87.955,0.8269999999999982,-2.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
125,ANT,mercedes,3.0,94.46855357142857,2.0,-1.0,Miami,2025,88.227,1.0990000000000038,4.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
126,LEC,ferrari,8.0,94.42967857142857,7.0,-2.0,Miami,2025,87.484,0.35599999999999454,-6.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
127,HAM,ferrari,12.0,94.451,11.0,2.0,Miami,2025,88.556,1.4279999999999973,-2.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
128,SAI,williams,6.0,94.50773214285712,5.0,-0.5,Miami,2025,87.678,0.5499999999999972,-2.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
129,TSU,red_bull,10.0,94.63953571428571,9.0,4.5,Miami,2025,89.186,2.058000000000007,7.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
130,HAD,rb,11.0,94.71542857142857,10.0,-2.0,Miami,2025,88.67,1.5420000000000016,1.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
131,OCO,haas,9.0,94.85782142857144,8.0,-5.0,Miami,2025,89.179,2.051000000000002,7.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
132,GAS,alpine,20.0,94.9385357142857,19.0,3.0,Miami,2025,89.084,1.956000000000003,-5.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
133,HUL,sauber,16.0,95.08065454545455,15.0,1.5,Miami,2025,88.573,1.4449999999999932,-5.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
134,ALO,aston_martin,17.0,95.41187272727274,16.0,-0.5,Miami,2025,88.243,1.1149999999999949,-9.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
135,STR,aston_martin,18.0,95.50936363636363,17.0,0.5,Miami,2025,89.362,2.2339999999999947,2.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
136,LAW,rb,15.0,98.01562857142858,14.0,2.0,Miami,2025,89.35,2.221999999999994,3.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
137,BOR,sauber,13.0,97.94396551724138,12.0,-1.5,Miami,2025,88.771,1.6430000000000007,0.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
138,BEA,haas,19.0,95.62011538461539,18.0,5.0,Miami,2025,88.996,1.867999999999995,-5.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
139,DOO,alpine,14.0,,13.0,-3.0,Miami,2025,89.357,2.228999999999999,5.0,26.573154362416112,1012.2959731543623,True,1.0469798657718121,38.69060402684564,0
140,VER,red_bull,2.0,87.26140322580645,1.0,-9.0,Imola,2025,75.078,0.18099999999999739,1.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
141,NOR,mclaren,4.0,87.31454838709678,3.0,1.5,Imola,2025,74.897,0.0,-3.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
142,PIA,mclaren,1.0,87.45466129032258,0.0,-1.5,Imola,2025,74.997,0.09999999999999432,1.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
143,HAM,ferrari,12.0,87.38022580645162,11.0,0.5,Imola,2025,75.787,0.8900000000000006,-1.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
144,ALB,williams,7.0,87.4796935483871,6.0,0.5,Imola,2025,75.732,0.8349999999999937,3.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
145,LEC,ferrari,11.0,87.50648387096774,10.0,-0.5,Imola,2025,75.451,0.5539999999999878,-6.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
146,RUS,mercedes,3.0,87.5849193548387,2.0,-5.0,Imola,2025,75.662,0.7650000000000006,6.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
147,SAI,williams,6.0,87.56716129032259,5.0,-0.5,Imola,2025,75.457,0.5599999999999881,0.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
148,HAD,rb,9.0,87.5441935483871,8.0,-3.0,Imola,2025,75.508,0.61099999999999,-2.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
149,TSU,red_bull,20.0,87.49337096774192,19.0,9.0,Imola,2025,75.827,0.9299999999999926,-7.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
150,ALO,aston_martin,5.0,87.64659677419355,4.0,-1.5,Imola,2025,75.819,0.921999999999997,7.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
151,HUL,sauber,17.0,87.60579032258065,16.0,1.5,Imola,2025,76.238,1.340999999999994,2.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
152,GAS,alpine,10.0,87.68366129032258,9.0,-3.0,Imola,2025,75.569,0.671999999999997,-2.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
153,LAW,rb,15.0,87.6575,14.0,3.0,Imola,2025,75.977,1.0799999999999983,1.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
154,STR,aston_martin,8.0,87.7166935483871,7.0,1.5,Imola,2025,75.975,1.0779999999999887,7.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
155,COL,alpine,16.0,87.64903225806452,15.0,3.0,Imola,2025,76.044,1.1469999999999914,1.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
156,BEA,haas,19.0,87.64445161290323,18.0,0.5,Imola,2025,75.944,1.046999999999997,-5.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
157,BOR,sauber,14.0,87.76379032258065,13.0,-1.5,Imola,2025,76.046,1.149000000000001,4.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
158,ANT,mercedes,13.0,83.72581395348837,12.0,5.0,Imola,2025,75.399,0.5019999999999953,-9.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
159,OCO,haas,18.0,83.30146153846154,17.0,-0.5,Imola,2025,76.387,1.4899999999999949,2.0,23.964666666666666,1009.8,False,3.2479999999999998,42.664,0
160,NOR,mclaren,1.0,77.27925974025973,0.0,-1.0,Monaco,2025,71.247,0.29399999999999693,2.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
161,LEC,ferrari,2.0,77.3051038961039,1.0,-2.5,Monaco,2025,70.953,0.0,-1.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
162,PIA,mclaren,3.0,77.29038961038961,2.0,1.0,Monaco,2025,71.393,0.4399999999999977,1.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
163,VER,red_bull,4.0,77.49863636363636,3.0,-4.0,Monaco,2025,71.233,0.28000000000000114,-2.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
164,HAM,ferrari,7.0,77.86784415584417,6.0,2.5,Monaco,2025,71.46,0.5069999999999908,-2.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
165,HAD,rb,5.0,79.09681578947368,4.0,-2.0,Monaco,2025,71.842,0.8889999999999958,3.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
166,OCO,haas,8.0,79.07823684210526,7.0,-6.0,Monaco,2025,72.499,1.5459999999999923,11.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
167,LAW,rb,9.0,79.07981578947368,8.0,2.0,Monaco,2025,71.814,0.86099999999999,-2.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
168,ALB,williams,10.0,79.38977333333332,9.0,-0.5,Monaco,2025,71.668,0.7150000000000034,-4.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
169,SAI,williams,11.0,79.42216,10.0,0.5,Monaco,2025,71.893,0.9399999999999977,-1.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
170,RUS,mercedes,14.0,79.64813333333333,13.0,-0.5,Monaco,2025,72.066,1.1129999999999995,-1.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
171,BEA,haas,20.0,79.31472000000001,19.0,6.0,Monaco,2025,72.251,1.2980000000000018,-2.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
172,COL,alpine,18.0,79.92506666666667,17.0,0.5,Monaco,2025,72.851,1.8979999999999961,2.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
173,BOR,sauber,16.0,79.42270666666667,15.0,1.5,Monaco,2025,72.234,1.2809999999999917,1.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
174,STR,aston_martin,19.0,80.08293333333333,18.0,6.5,Monaco,2025,72.202,1.2489999999999952,-3.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
175,HUL,sauber,13.0,80.16798666666668,12.0,-1.5,Monaco,2025,72.125,1.171999999999997,1.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
176,TSU,red_bull,12.0,79.93621333333333,11.0,4.0,Monaco,2025,71.952,0.9989999999999952,-1.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
177,ANT,mercedes,15.0,80.37204054054054,14.0,0.5,Monaco,2025,72.002,1.0489999999999924,-3.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
178,ALO,aston_martin,6.0,80.53628571428571,5.0,-6.5,Monaco,2025,71.89,0.9369999999999976,3.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
179,GAS,alpine,17.0,90.89766666666667,16.0,-0.5,Monaco,2025,72.194,1.2409999999999997,-2.0,22.209375,1016.7837499999999,False,0.9793749999999999,43.317499999999995,0
180,PIA,mclaren,1.0,84.53070769230769,0.0,-0.5,Spain,2025,72.387,0.0,0.0,29.12,1002.771612903226,False,1.6329032258064518,48.54322580645161,0
181,NOR,mclaren,2.0,84.54135384615384,1.0,0.5,Spain,2025,72.913,0.5259999999999962,0.0,29.12,1002.771612903226,False,1.6329032258064518,48.54322580645161,0
182,LEC,ferrari,7.0,84.63930769230768,6.0,1.0,Spain,2025,73.13,0.742999999999995,-2.0,29.12,1002.771612903226,False,1.6329032258064518,48.54322580645161,0
